"","ms_sub_class","ms_zoning","lot_frontage","lot_area","street","alley","lot_shape","land_contour","utilities","lot_config","land_slope","neighborhood","condition1","condition2","bldg_type","house_style","overall_qual","overall_cond","year_built","year_remod_add","roof_style","roof_matl","exterior1st","exterior2nd","mas_vnr_type","mas_vnr_area","exter_qual","exter_cond","foundation","bsmt_qual","bsmt_cond","bsmt_exposure","bsmt_fin_type1","bsmt_fin_sf1","bsmt_fin_type2","bsmt_fin_sf2","bsmt_unf_sf","total_bsmt_sf","heating","heating_qc","central_air","electrical","x1st_flr_sf","x2nd_flr_sf","low_qual_fin_sf","gr_liv_area","bsmt_full_bath","bsmt_half_bath","full_bath","half_bath","bedroom_abv_gr","kitchen_abv_gr","kitchen_qual","tot_rms_abv_grd","functional","fireplaces","fireplace_qu","garage_type","garage_yr_blt","garage_finish","garage_cars","garage_area","garage_qual","garage_cond","paved_drive","wood_deck_sf","open_porch_sf","enclosed_porch","x3ssn_porch","screen_porch","pool_area","pool_qc","fence","misc_feature","misc_val","mo_sold","yr_sold","sale_type","sale_condition","sale_price"
"848",20,4,36,15523,2,"0",1,4,1,2,1,6,3,3,1,3,5,6,1972,1972,2,2,7,11,4,0,4,5,2,5,5,2,3,460,7,0,404,864,2,1,2,6,864,0,0,864,1,0,1,0,3,1,4,5,7,1,3,3,1972,4,1,338,6,6,3,0,0,0,0,0,0,1,1,1,0,8,2009,9,5,133500
"849",50,4,75,45600,2,"0",2,1,1,5,1,5,3,3,1,1,6,8,1908,1997,2,2,14,15,4,0,4,5,1,5,5,5,7,0,7,0,907,907,2,5,2,6,1307,1051,0,2358,0,0,3,0,5,1,4,10,7,1,4,7,1908,4,2,360,3,6,3,486,40,0,0,175,0,1,1,1,0,9,2008,9,5,240000
"850",80,4,80,9600,2,"0",4,4,1,3,1,25,2,3,1,8,6,7,1976,1994,4,2,10,11,3,360,3,3,2,5,5,5,7,0,7,0,528,528,2,1,2,6,1094,761,0,1855,0,0,2,1,3,1,4,7,7,1,6,3,1976,3,2,512,6,6,3,113,100,0,0,0,0,1,1,1,0,8,2007,9,5,187000
"851",120,5,36,4435,2,"0",4,4,1,5,1,6,3,3,5,3,6,5,2003,2003,2,2,13,14,3,170,3,5,3,4,5,2,4,659,7,0,189,848,2,1,2,6,848,0,0,848,1,0,1,0,1,1,3,3,7,0,1,3,2003,2,2,420,6,6,3,140,0,0,0,0,0,1,1,1,0,11,2007,9,5,131500
"852",120,4,0,3196,2,"0",4,4,1,5,1,1,3,3,5,3,8,5,2003,2003,2,2,13,14,3,40,3,5,3,4,5,3,7,0,7,0,1273,1273,2,1,2,6,1456,0,0,1456,0,0,2,0,2,1,3,7,7,1,6,3,2003,2,2,400,6,6,3,143,20,0,0,0,0,1,1,1,0,5,2006,9,5,215000
"853",75,4,53,7128,2,"0",4,4,1,5,1,7,3,3,1,5,7,5,1941,1950,2,2,9,9,4,0,4,3,2,5,5,5,6,364,7,0,554,918,2,3,2,6,918,728,0,1646,0,0,2,0,4,1,4,7,7,2,4,7,1941,4,1,240,6,6,3,0,0,0,0,126,0,1,4,1,0,8,2007,9,5,164000
"854",80,4,0,12095,2,"0",1,4,1,1,1,13,3,3,1,8,6,6,1964,1964,2,2,9,7,3,115,4,3,2,5,5,3,6,564,7,0,563,1127,2,5,2,6,1445,0,0,1445,0,0,1,1,3,1,4,7,7,1,3,3,1964,3,2,645,6,6,3,180,0,0,0,0,0,1,4,1,0,8,2009,9,5,158000
"855",20,4,102,17920,2,"0",4,4,1,5,1,19,3,3,1,3,5,4,1955,1974,4,2,14,11,4,0,4,5,2,5,5,4,2,306,6,1085,372,1763,2,5,2,6,1779,0,0,1779,1,0,1,1,3,1,4,6,7,1,4,3,1955,4,2,454,6,6,3,0,418,0,0,312,0,1,1,1,0,7,2006,9,1,170000
"856",20,4,0,6897,2,"0",1,4,1,1,1,19,3,3,1,3,5,8,1962,2010,2,2,7,7,4,0,4,3,2,5,5,5,2,659,7,0,381,1040,2,1,2,6,1040,0,0,1040,1,0,1,1,3,1,4,6,7,0,1,7,1962,4,1,260,6,6,3,0,104,0,0,0,0,1,1,1,0,4,2010,9,5,127000
"857",80,4,0,10970,2,"0",1,3,1,5,2,6,3,3,1,8,6,6,1978,1978,2,2,10,7,4,0,4,5,2,4,3,3,4,505,5,435,0,940,2,5,2,6,1026,0,0,1026,1,0,1,0,3,1,4,5,7,0,1,7,1981,4,2,576,6,3,3,0,0,34,0,0,0,1,4,1,0,10,2008,9,5,147000
"858",60,4,65,8125,2,"0",4,4,1,5,1,9,3,3,1,6,6,5,1994,1995,2,2,7,7,4,0,4,5,3,4,5,5,7,0,7,0,702,702,2,3,2,6,702,779,0,1481,0,0,2,1,3,1,4,6,7,1,6,3,1994,2,2,343,6,6,3,0,36,0,0,0,0,1,1,1,0,3,2009,9,5,174000
"859",20,4,80,10400,2,"0",4,4,1,5,1,17,3,3,1,3,7,5,1976,1976,2,2,7,7,3,189,4,5,2,4,5,5,7,0,7,0,1090,1090,2,5,2,6,1370,0,0,1370,0,0,2,0,3,1,4,6,7,1,6,3,1976,3,2,479,6,6,3,0,0,0,0,0,0,1,4,1,0,6,2009,9,4,152000
"860",60,4,0,11029,2,"0",1,4,1,1,1,17,4,3,1,6,6,7,1968,1984,2,2,7,7,3,220,4,5,2,5,5,4,3,619,7,0,435,1054,2,5,2,6,1512,1142,0,2654,1,0,2,1,4,1,3,9,7,1,4,3,1968,4,2,619,6,6,3,0,65,0,0,222,0,1,1,1,0,8,2006,9,5,250000
"861",50,4,55,7642,2,"0",4,4,1,1,1,7,3,3,1,1,7,8,1918,1998,2,2,14,15,4,0,3,5,1,5,5,5,7,0,7,0,912,912,2,3,2,6,912,514,0,1426,0,0,1,1,3,1,3,7,7,1,4,7,1925,4,1,216,6,6,3,0,240,0,0,0,0,1,2,1,0,6,2007,9,5,189950
"862",190,4,75,11625,2,"0",4,4,1,5,1,19,3,3,2,3,5,4,1965,1965,4,2,10,7,4,0,4,5,3,5,5,4,3,841,7,0,198,1039,2,1,2,6,1039,0,0,1039,1,0,1,1,3,1,4,6,7,0,1,3,1965,4,2,504,6,6,3,0,0,0,0,0,0,1,1,1,0,4,2010,9,5,131500
"863",20,4,81,9672,2,"0",4,4,1,1,1,20,3,3,1,3,6,5,1984,1985,4,2,7,11,4,0,4,5,3,4,5,5,4,338,7,0,702,1040,2,5,2,6,1097,0,0,1097,0,0,2,0,3,1,4,6,7,0,1,3,1986,4,2,480,6,6,3,0,0,0,0,0,0,1,2,1,0,5,2010,9,5,152000
"864",20,4,70,7931,2,"0",4,4,1,5,1,13,3,3,1,3,5,5,1959,1959,4,2,4,11,4,0,4,5,2,5,5,5,3,1148,7,0,0,1148,2,5,2,6,1148,0,0,1148,1,0,1,0,3,1,4,6,7,0,1,3,1959,4,1,672,6,6,3,0,0,0,0,0,0,1,2,1,0,7,2009,9,5,132500
"865",20,2,72,8640,2,"0",4,4,1,5,1,21,3,3,1,3,7,5,2007,2008,2,2,13,14,4,0,3,5,3,2,5,5,7,0,7,0,1372,1372,2,1,2,6,1372,0,0,1372,0,0,2,0,3,1,3,6,7,0,1,3,2008,2,2,529,6,6,3,0,140,0,0,0,0,1,1,1,0,5,2008,7,6,250580
"866",20,4,0,8750,2,"0",1,4,1,5,1,13,3,3,1,3,5,6,1970,1970,2,2,9,9,3,76,4,5,2,5,5,5,3,828,7,0,174,1002,2,5,2,6,1002,0,0,1002,1,0,1,0,3,1,4,5,7,0,1,7,1973,4,2,902,6,6,3,0,0,0,0,0,0,1,4,1,0,8,2009,9,5,148500
"867",20,4,67,10656,2,"0",1,2,1,5,1,24,3,3,1,3,8,5,2006,2007,2,2,13,14,5,274,3,5,3,4,5,2,7,0,7,0,1638,1638,2,1,2,6,1646,0,0,1646,0,0,2,0,3,1,3,6,7,1,4,3,2007,3,3,870,6,6,3,192,80,0,0,0,0,1,1,1,0,11,2007,7,6,248900
"868",20,4,85,6970,2,"0",4,4,1,1,1,19,2,3,1,3,4,5,1961,1961,2,2,13,14,4,0,4,5,2,5,5,5,2,932,7,0,108,1040,2,5,2,6,1120,0,0,1120,1,0,1,1,3,1,2,5,7,0,1,3,1961,3,2,544,6,6,3,168,0,0,0,0,0,1,1,4,400,5,2007,9,5,129000
"869",60,4,0,14762,2,"0",2,4,1,1,1,9,2,3,1,6,5,6,1948,1950,2,2,10,11,4,0,4,5,4,1,1,1,1,0,1,0,0,0,2,3,2,6,1547,720,53,2320,0,0,2,0,2,1,4,7,7,1,6,3,1979,4,2,672,6,6,2,120,144,0,0,0,0,1,1,1,0,5,2006,9,5,169000
"870",60,4,80,9938,2,"0",4,4,1,5,1,20,3,3,1,6,7,5,1993,1994,2,2,9,9,3,246,3,5,3,4,5,5,4,750,7,0,300,1050,2,1,2,6,1062,887,0,1949,1,0,2,1,3,1,3,8,7,1,6,3,1993,2,2,574,6,6,3,156,90,0,0,0,0,1,2,1,0,6,2010,9,5,236000
"871",20,4,60,6600,2,"0",4,4,1,5,1,13,5,3,1,3,5,5,1962,1962,4,2,9,9,4,0,4,5,2,5,5,5,7,0,7,0,894,894,2,3,1,6,894,0,0,894,0,0,1,0,2,1,4,5,7,0,1,7,1962,4,1,308,6,6,3,0,0,0,0,0,0,1,1,1,0,8,2009,9,5,109500
"872",60,4,70,8750,2,"0",4,4,1,5,1,6,3,3,1,6,6,5,1998,1998,2,2,13,14,3,116,4,5,3,4,5,5,4,505,7,0,299,804,2,1,2,6,804,878,0,1682,0,0,2,1,3,1,3,7,7,0,1,3,1998,3,2,523,6,6,3,0,77,0,0,0,0,1,1,1,0,6,2010,9,5,200500
"873",20,4,74,8892,2,"0",4,4,1,1,1,13,3,3,1,3,5,7,1953,1996,2,2,15,16,4,0,3,5,5,5,5,2,7,0,7,0,105,105,2,3,2,6,910,0,0,910,0,0,1,0,3,1,3,5,7,0,1,3,1953,4,2,414,6,6,3,196,0,150,0,0,0,1,3,1,0,10,2008,9,5,116000
"874",40,4,60,12144,2,"0",4,4,1,5,1,13,3,3,1,3,5,7,1949,1950,2,2,7,7,4,0,3,5,2,5,5,5,6,375,7,0,457,832,2,3,2,6,1036,0,232,1268,0,0,1,0,3,1,4,6,7,1,4,3,1949,4,1,288,6,6,3,0,28,0,0,0,0,1,1,3,0,9,2009,9,5,133000
"875",50,5,52,5720,2,"0",4,4,1,5,1,18,1,3,1,1,5,6,1941,1950,2,2,14,15,4,0,4,5,2,5,5,5,7,0,7,0,676,676,2,1,2,6,676,455,0,1131,0,0,1,1,3,1,4,5,7,0,1,7,1941,4,1,200,6,6,3,26,0,0,0,0,0,1,1,1,0,8,2009,9,1,66500
"876",60,2,75,9000,2,"0",4,4,1,5,1,21,3,3,1,6,8,5,2007,2007,2,2,6,6,4,0,3,5,3,4,5,2,4,64,7,0,1120,1184,2,1,2,6,1184,1426,0,2610,0,0,2,1,4,1,1,11,7,1,4,5,2007,2,2,550,6,6,3,208,364,0,0,0,0,1,1,1,0,8,2007,7,6,303477
"877",20,4,94,25286,2,"0",4,2,1,5,2,12,3,3,1,3,4,5,1963,1963,2,2,7,11,4,0,4,5,3,5,5,3,2,633,7,0,431,1064,2,3,2,6,1040,0,0,1040,1,0,1,0,3,1,4,5,7,0,1,3,1963,4,2,648,6,6,3,0,0,0,0,0,0,1,1,1,0,1,2007,9,5,132250
"878",60,4,74,8834,2,"0",4,4,1,5,1,16,3,3,1,6,9,5,2004,2005,4,2,13,14,5,216,3,5,3,2,5,5,4,1170,7,0,292,1462,2,1,2,6,1462,762,0,2224,1,0,2,1,4,1,1,10,7,1,4,3,2004,2,3,738,6,6,3,184,0,0,0,0,0,1,1,1,0,6,2009,9,5,350000
"879",85,4,88,11782,2,"0",1,4,1,5,1,19,3,3,1,7,5,7,1961,1995,2,2,7,7,4,0,4,5,2,5,5,2,2,899,7,0,210,1109,2,5,2,6,1155,0,0,1155,1,0,1,0,3,1,3,6,4,0,1,7,1987,4,2,576,6,6,3,192,0,0,0,0,0,1,4,4,400,6,2010,9,5,148000
"880",20,4,0,7000,2,"0",1,4,1,2,1,6,3,3,1,3,5,8,1978,2005,2,2,13,14,3,90,3,3,2,5,5,5,2,646,7,0,218,864,2,1,2,6,864,0,0,864,1,0,1,0,3,1,4,6,7,0,1,3,1978,4,1,336,6,6,3,0,0,0,0,0,0,1,3,1,0,7,2009,9,5,136500
"881",20,4,60,7024,2,"0",4,4,1,5,1,8,3,3,1,3,5,5,2005,2006,2,2,13,14,4,0,4,5,3,2,3,5,2,980,7,0,110,1090,2,3,2,6,1090,0,0,1090,1,0,1,1,2,1,4,5,7,0,1,3,2005,2,2,450,6,6,3,0,49,0,0,0,0,1,1,1,0,6,2007,9,5,157000
"882",50,4,44,13758,2,"0",1,4,1,2,1,24,3,3,1,1,7,5,1990,1991,2,2,7,7,3,117,3,3,2,4,5,4,5,902,7,0,254,1156,2,1,2,6,1187,530,0,1717,0,0,2,1,3,1,3,7,7,1,6,3,1990,3,2,400,6,6,3,168,36,0,0,0,0,1,1,1,0,4,2007,9,5,187500
"883",60,4,0,9636,2,"0",1,4,1,1,1,9,3,3,1,6,6,5,1992,1993,2,2,13,14,4,0,4,5,3,4,5,5,7,0,7,0,808,808,2,3,2,6,808,785,0,1593,0,0,2,1,3,1,4,7,7,1,6,5,1993,3,2,389,6,6,3,342,40,0,0,0,0,1,4,1,0,12,2009,9,5,178000
"884",75,4,60,6204,2,"0",4,1,1,5,1,23,3,3,1,4,4,5,1912,1950,2,2,14,15,4,0,3,5,3,5,2,5,7,0,7,0,795,795,2,5,1,6,954,795,481,2230,1,0,1,0,5,1,4,10,7,0,1,7,1997,4,1,440,6,4,3,0,188,0,0,0,0,1,1,1,0,3,2006,9,5,118500
"885",20,4,65,7150,2,"0",4,4,1,5,1,13,3,3,1,3,5,5,1967,1967,2,2,7,7,3,60,4,5,2,5,5,5,3,432,7,0,460,892,2,5,2,6,892,0,0,892,0,0,1,0,3,1,4,5,7,0,1,3,1967,3,1,288,6,6,3,0,0,0,0,0,0,1,3,1,0,7,2009,9,5,100000
"886",120,2,50,5119,2,"0",1,4,1,2,1,21,3,3,5,3,9,5,1999,2000,2,2,9,9,3,60,3,5,3,2,5,2,4,1238,7,0,460,1698,2,1,2,6,1709,0,0,1709,1,0,2,0,2,1,3,5,7,1,6,3,1999,2,2,506,6,6,3,97,65,0,0,0,0,1,1,1,0,1,2008,6,1,328900
"887",90,4,70,8393,2,"0",4,4,1,1,1,13,3,3,3,3,5,5,1959,2005,2,2,9,9,3,122,4,5,2,5,5,5,5,528,7,0,1098,1626,2,1,2,6,1712,0,0,1712,0,0,2,0,4,2,4,8,7,0,1,3,2005,2,2,588,6,6,3,272,54,0,0,0,0,1,1,1,0,6,2006,9,4,145000
"888",50,4,59,16466,2,"0",1,4,1,5,1,8,3,3,1,1,5,7,1955,1955,2,2,9,9,4,0,4,3,3,5,5,5,7,0,7,0,816,816,2,5,2,6,872,521,0,1393,0,0,1,1,3,1,4,8,7,0,1,3,1955,4,1,300,6,6,3,121,0,0,0,265,0,1,1,1,0,4,2008,9,5,135500
"889",20,4,95,15865,2,"0",1,4,1,5,2,13,3,3,1,3,8,6,1970,1970,1,6,14,15,4,0,3,3,3,5,3,3,2,351,6,823,1043,2217,2,1,2,6,2217,0,0,2217,1,0,2,0,4,1,3,8,7,1,6,3,1970,4,2,621,6,6,3,81,207,0,0,224,0,1,1,1,0,10,2007,9,5,268000
"890",20,4,128,12160,2,"0",4,4,1,5,1,13,2,3,1,3,6,4,1953,1953,4,2,14,15,3,90,4,5,2,5,5,5,3,1024,7,0,481,1505,2,1,2,6,1505,0,0,1505,1,0,1,0,2,1,4,6,7,1,6,3,1953,3,2,505,6,6,3,0,0,0,162,0,0,1,1,1,0,2,2009,9,5,149500
"891",50,4,60,8064,2,"0",4,4,1,1,1,13,1,3,1,1,5,7,1949,2006,2,2,9,9,4,0,4,3,2,5,5,4,7,0,7,0,672,672,2,1,2,6,672,252,0,924,0,0,1,0,3,1,4,6,7,1,5,7,2003,4,2,576,6,6,3,0,0,0,0,0,0,1,4,4,2000,7,2007,9,5,122900
"892",60,4,70,11184,2,"0",4,4,1,5,1,19,3,3,1,6,6,5,1978,1978,4,2,7,7,3,92,4,5,2,5,5,5,5,226,6,500,192,918,2,3,2,6,918,765,0,1683,0,0,2,1,3,1,4,7,7,1,6,3,1978,3,2,440,6,6,3,243,0,0,0,0,0,1,1,1,0,7,2009,9,5,172500
"893",20,4,70,8414,2,"0",4,4,1,5,1,19,3,3,1,3,6,8,1963,2003,4,2,7,7,4,0,4,5,2,5,5,5,4,663,7,0,396,1059,2,5,2,6,1068,0,0,1068,0,1,1,0,3,1,4,6,7,0,1,3,1963,3,1,264,6,6,3,192,0,0,0,0,0,1,4,1,0,2,2006,9,5,154500
"894",20,4,0,13284,2,"0",4,4,1,5,1,19,5,3,1,3,5,5,1954,1954,2,2,14,11,4,0,4,5,3,4,5,4,3,1064,7,0,319,1383,2,5,2,6,1383,0,0,1383,1,0,1,0,3,1,4,6,7,1,4,3,1954,4,1,354,6,6,3,511,116,0,0,0,0,1,2,1,0,6,2008,9,5,165000
"895",90,4,64,7018,2,"0",4,1,1,5,1,20,3,3,3,3,5,5,1979,1979,2,2,10,11,4,0,4,5,4,1,1,1,1,0,1,0,0,0,2,5,2,6,1535,0,0,1535,0,0,2,0,4,2,4,8,7,0,1,3,1979,4,2,400,6,6,3,0,0,0,0,0,0,1,1,1,0,6,2009,9,3,118858
"896",60,4,71,7056,2,"0",4,4,1,5,1,13,3,3,1,6,6,5,1963,1963,4,2,7,7,3,415,4,5,2,5,5,5,3,400,7,0,380,780,2,5,2,6,983,813,0,1796,1,0,1,1,4,1,4,8,7,1,6,3,1963,3,2,483,6,6,3,0,50,0,0,0,0,1,1,1,0,10,2008,9,5,140000
"897",30,5,50,8765,2,"Grvl",4,4,1,5,1,10,3,3,1,3,4,6,1936,1950,2,2,14,15,4,0,4,5,1,5,5,5,2,285,7,0,666,951,2,1,1,6,951,0,0,951,0,0,1,0,2,1,4,6,7,0,1,7,1936,4,1,327,6,6,3,0,28,0,0,0,0,1,1,1,0,4,2006,9,1,106500
"898",90,4,64,7018,2,"0",4,4,1,5,1,20,2,3,3,6,5,5,1979,1979,2,2,10,11,4,0,4,5,4,1,1,1,1,0,1,0,0,0,2,5,2,6,1120,1120,0,2240,0,0,2,0,6,2,4,12,7,0,1,7,1979,4,2,528,6,6,3,154,0,0,0,0,0,1,1,1,0,6,2009,9,3,142953
"899",20,4,100,12919,2,"0",1,4,1,5,1,16,3,3,1,3,9,5,2009,2010,4,2,13,14,5,760,1,5,3,2,5,3,4,2188,7,0,142,2330,2,1,2,6,2364,0,0,2364,1,0,2,1,2,1,1,11,7,2,4,3,2009,2,3,820,6,6,3,0,67,0,0,0,0,1,1,1,0,3,2010,7,6,611657
"900",20,4,65,6993,2,"0",4,4,1,5,1,19,2,3,1,3,5,7,1961,1994,2,2,7,11,4,0,4,5,2,5,5,5,3,465,7,0,447,912,2,5,2,6,1236,0,0,1236,0,0,1,0,3,1,4,6,7,1,6,3,1961,4,1,288,6,6,3,0,0,0,0,0,0,1,1,1,0,6,2006,9,5,135000
"901",20,4,0,7340,2,"0",1,4,1,5,1,13,3,3,1,3,4,6,1971,1971,2,2,7,7,4,0,4,5,2,5,5,5,2,322,7,0,536,858,2,5,2,6,858,0,0,858,0,0,1,0,2,1,4,4,7,0,1,7,1979,4,1,684,6,6,3,0,0,0,0,0,0,1,1,1,0,6,2007,9,5,110000
"902",20,4,64,8712,2,"0",1,4,1,5,1,13,3,3,1,3,5,7,1957,2000,4,2,9,9,4,0,4,3,2,5,5,4,3,860,7,0,132,992,2,5,2,6,1306,0,0,1306,1,0,1,0,2,1,4,5,7,0,1,7,1968,4,1,756,6,6,3,0,0,0,0,0,0,1,1,1,0,5,2009,9,5,153000
"903",60,4,63,7875,2,"0",4,4,1,5,1,9,3,3,1,6,7,5,2003,2003,2,2,13,14,4,0,3,5,3,4,5,5,7,0,7,0,783,783,2,1,2,6,807,702,0,1509,0,0,2,1,3,1,3,8,7,1,4,3,2003,2,2,393,6,6,3,0,75,0,0,0,0,1,1,1,0,7,2006,9,5,180000
"904",20,4,50,14859,2,"0",1,2,1,2,1,9,3,3,1,3,7,5,2006,2006,4,2,13,14,3,27,3,5,3,4,5,5,7,0,7,0,1670,1670,2,1,2,6,1670,0,0,1670,0,0,2,0,3,1,3,7,7,1,4,3,2006,3,3,690,6,6,3,144,60,0,0,0,0,1,1,1,0,8,2006,7,6,240000
"905",20,4,0,6173,2,"0",1,4,1,5,1,19,3,3,1,3,5,6,1967,1967,2,2,7,15,3,75,4,5,2,5,5,5,4,599,7,0,277,876,2,5,2,6,902,0,0,902,0,0,1,0,3,1,4,6,7,0,1,3,1967,4,1,288,6,6,3,0,0,0,0,0,0,1,4,1,0,8,2007,9,5,125500
"906",20,4,80,9920,2,"0",4,4,1,5,1,13,3,3,1,3,5,5,1954,1954,2,2,7,7,5,110,4,5,2,5,5,5,6,354,5,290,412,1056,2,5,2,6,1063,0,0,1063,1,0,1,0,3,1,4,6,7,0,1,3,1954,3,1,280,6,6,3,0,0,164,0,0,0,1,4,1,0,2,2010,9,5,128000
"907",20,4,116,13501,2,"0",1,4,1,1,1,21,3,3,1,3,8,5,2006,2006,2,2,13,14,5,208,3,5,3,4,5,5,4,63,7,0,1560,1623,2,1,2,6,1636,0,0,1636,1,0,2,0,3,1,3,8,7,1,4,3,2006,3,3,865,6,6,3,0,60,0,0,0,0,1,1,1,0,6,2007,9,5,255000
"908",50,4,86,11500,2,"0",1,4,1,5,1,7,3,3,1,1,7,7,1936,1987,2,2,4,4,4,0,3,5,2,4,5,5,6,223,7,0,794,1017,2,3,2,6,1020,1037,0,2057,0,0,1,1,3,1,3,6,7,1,4,3,1936,2,1,180,3,6,3,0,0,0,0,322,0,1,1,1,0,6,2006,9,5,250000
"909",20,4,0,8885,2,"0",1,3,1,5,2,12,3,3,1,3,5,5,1983,1983,2,2,7,7,4,0,4,5,2,4,5,2,3,301,2,324,239,864,2,5,2,6,902,0,0,902,1,0,1,0,2,1,4,5,7,0,1,3,1983,4,2,484,6,6,3,164,0,0,0,0,0,1,4,1,0,6,2006,9,5,131000
"910",60,4,149,12589,2,"0",2,4,1,5,1,9,3,3,1,6,6,5,2005,2005,2,2,13,14,4,0,3,5,3,4,5,5,7,0,7,0,742,742,2,1,2,6,742,742,0,1484,0,0,2,1,3,1,3,8,7,1,4,3,2005,2,2,390,6,6,3,36,24,0,0,0,0,1,1,1,0,6,2009,9,5,174000
"911",90,4,80,11600,2,"0",4,4,1,1,1,13,2,3,3,6,5,5,1960,1960,2,2,9,9,3,361,4,5,2,5,5,5,6,443,7,0,662,1105,2,5,2,2,1105,1169,0,2274,0,0,2,0,5,2,4,12,7,0,1,7,1960,4,2,480,6,6,3,0,0,0,0,0,0,1,1,1,0,1,2010,9,5,154300
"912",20,4,0,9286,2,"0",1,4,1,2,2,6,3,3,1,3,5,7,1977,1989,2,2,7,11,4,0,4,5,2,4,3,2,2,196,7,0,1072,1268,2,5,2,6,1268,0,0,1268,0,0,1,1,3,1,3,5,7,0,1,7,1978,4,1,252,6,6,3,173,0,0,0,0,0,1,1,1,0,10,2009,9,5,143500
"913",30,5,51,6120,2,"0",4,4,1,5,1,4,3,3,1,3,5,7,1925,1950,2,2,9,9,4,0,4,5,1,5,5,5,6,489,7,0,279,768,2,5,1,6,1015,0,0,1015,0,0,1,0,3,1,4,6,3,0,1,7,1925,4,1,450,6,6,3,0,0,112,0,120,0,1,4,4,620,7,2006,9,1,88000
"914",90,3,82,6270,2,"0",4,2,1,5,1,7,3,3,3,6,5,6,1949,1950,2,2,9,9,4,0,4,5,2,5,5,5,3,284,7,0,717,1001,2,5,1,2,1001,1001,0,2002,0,0,2,0,4,2,4,8,7,0,1,2,1949,4,3,871,6,6,3,0,0,0,0,0,0,1,1,1,0,8,2007,9,5,145000
"915",160,2,30,3000,2,"Pave",4,4,1,5,1,21,3,3,5,6,6,5,2009,2009,2,2,13,14,5,76,3,5,3,4,5,2,4,294,7,0,318,612,2,1,2,6,612,612,0,1224,0,0,2,1,2,1,3,4,7,0,1,7,2009,3,2,528,6,6,3,0,234,0,0,0,0,1,1,1,0,6,2009,7,6,173733
"916",160,5,21,2001,2,"0",4,4,1,5,1,11,3,3,4,6,4,5,1970,1970,2,2,6,6,3,80,4,5,2,5,5,5,7,0,7,0,546,546,2,2,2,6,546,546,0,1092,0,0,1,1,3,1,4,6,7,0,1,3,1970,4,1,286,6,6,3,0,0,0,0,0,0,1,1,1,0,1,2007,9,5,75000
"917",20,1,50,9000,2,"0",4,4,1,5,1,10,3,3,1,3,2,3,1949,1950,2,2,1,1,4,0,4,5,2,5,5,2,3,50,7,0,430,480,2,5,1,2,480,0,0,480,1,0,0,0,1,1,4,4,7,0,1,7,1958,4,1,308,6,6,3,0,0,0,0,0,0,1,1,1,0,10,2006,9,1,35311
"918",20,4,0,17140,2,"0",4,4,1,5,1,8,3,3,1,3,4,6,1956,1956,2,2,13,14,4,0,4,5,2,5,5,5,2,1059,7,0,75,1134,2,1,2,2,1229,0,0,1229,0,0,1,0,3,1,4,6,7,0,1,3,1956,3,1,284,6,6,3,0,0,0,0,0,0,1,1,1,0,4,2009,9,5,135000
"919",60,4,103,13125,2,"0",1,4,1,1,1,20,3,3,1,6,7,5,1991,1991,2,2,7,7,4,0,3,5,3,2,5,4,3,48,4,634,422,1104,2,1,2,6,912,1215,0,2127,1,0,2,1,4,1,3,8,7,1,6,3,1991,3,3,833,6,6,3,72,192,224,0,0,0,1,2,1,0,11,2007,9,5,238000
"920",20,4,87,11029,2,"0",1,4,1,1,1,13,3,3,1,3,6,8,1958,2002,4,2,9,9,4,0,1,5,2,4,5,5,2,528,3,411,245,1184,2,1,2,6,1414,0,0,1414,1,0,1,0,3,1,4,6,3,1,6,3,1990,4,2,601,6,6,3,0,51,0,0,190,0,1,1,1,0,5,2008,9,5,176500
"921",60,4,70,8462,2,"0",1,4,1,5,1,20,3,3,1,6,6,5,1994,1994,2,2,7,7,3,105,3,3,3,4,3,5,4,814,7,0,114,928,2,1,2,6,936,785,0,1721,0,1,2,1,3,1,3,7,7,0,1,3,1994,3,2,471,6,6,3,300,87,0,0,0,0,1,1,1,0,7,2007,9,5,201000
"922",90,4,67,8777,2,"0",4,4,1,5,1,8,2,3,3,1,5,7,1900,2003,2,2,9,9,4,0,4,5,2,5,5,5,2,1084,7,0,188,1272,2,3,2,6,1272,928,0,2200,2,0,2,2,4,2,4,9,7,0,1,1,0,1,0,0,1,1,1,0,70,0,0,0,0,1,2,1,0,9,2008,9,5,145900
"923",20,4,65,10237,2,"0",4,4,1,5,1,9,7,3,1,3,6,5,2005,2006,2,2,13,14,4,0,3,5,3,4,5,5,4,28,7,0,1288,1316,2,1,2,6,1316,0,0,1316,0,0,2,0,3,1,3,6,7,1,4,3,2005,2,2,397,6,6,3,100,0,0,23,0,0,1,1,1,0,10,2006,7,6,169990
"924",120,4,50,8012,2,"0",4,4,1,5,1,20,3,3,5,3,6,5,1993,1994,2,2,10,11,4,0,3,5,3,4,5,5,5,165,4,841,598,1604,2,1,2,6,1617,0,0,1617,1,0,2,0,2,1,3,5,7,1,3,3,1993,3,2,533,6,6,3,0,69,0,0,0,0,1,1,1,0,7,2008,9,5,193000
"925",20,4,79,10240,2,"0",4,4,1,5,1,17,3,3,1,3,6,6,1980,1980,2,2,10,11,3,157,4,3,2,4,5,5,3,625,5,1061,0,1686,2,5,2,6,1686,0,0,1686,1,0,2,0,3,1,4,7,7,1,6,3,1980,4,2,612,6,6,3,384,131,0,0,0,0,1,1,1,0,5,2006,9,5,207500
